# mesh name: boxMesh_1
# primitive scorer name: nOfStepGamma
# iX, iY, iZ, total(value) , total(val^2), entry
5,26,21,2,2,2
5,26,22,1,1,1
5,26,23,5,9,3
5,26,24,0,0,0
5,26,25,2,2,2
5,26,26,1,1,1
5,26,27,2,4,1
5,26,28,3,9,1
5,26,29,4,16,1
5,27,0,0,0,0
5,27,1,0,0,0
5,27,2,0,0,0
5,27,3,0,0,0
5,27,4,1,1,1
5,27,5,0,0,0
5,27,6,0,0,0
5,27,7,0,0,0
5,27,8,0,0,0
5,27,9,0,0,0
5,27,10,0,0,0
5,27,11,0,0,0
5,27,12,3,5,2
5,27,13,5,17,2
5,27,14,0,0,0
5,27,15,8,40,2
5,27,16,0,0,0
5,27,17,5,11,3
5,27,18,1,1,1
5,27,19,9,35,3
5,27,20,2,4,1
5,27,21,0,0,0
5,27,22,2,4,1
5,27,23,4,6,3
5,27,24,1,1,1
5,27,25,1,1,1
5,27,26,0,0,0
5,27,27,0,0,0
5,27,28,1,1,1
5,27,29,1,1,1
5,28,0,0,0,0
5,28,1,0,0,0
5,28,2,0,0,0
5,28,3,0,0,0
5,28,4,0,0,0
5,28,5,0,0,0
5,28,6,0,0,0
5,28,7,0,0,0
5,28,8,0,0,0
5,28,9,0,0,0
5,28,10,0,0,0
5,28,11,0,0,0
5,28,12,0,0,0
5,28,13,0,0,0
5,28,14,0,0,0
5,28,15,3,9,1
5,28,16,2,4,1
5,28,17,1,1,1
5,28,18,2,2,2
5,28,19,4,8,2
5,28,20,5,25,1
5,28,21,8,18,4
5,28,22,7,19,3
5,28,23,3,9,1
5,28,24,0,0,0
5,28,25,2,4,1
5,28,26,0,0,0
5,28,27,0,0,0
5,28,28,5,17,2
5,28,29,4,10,2
5,29,0,0,0,0
5,29,1,0,0,0
5,29,2,0,0,0
5,29,3,0,0,0
5,29,4,2,4,1
5,29,5,0,0,0
5,29,6,2,4,1
5,29,7,0,0,0
5,29,8,0,0,0
5,29,9,0,0,0
5,29,10,0,0,0
5,29,11,0,0,0
5,29,12,0,0,0
5,29,13,2,4,1
5,29,14,4,16,1
5,29,15,0,0,0
5,29,16,0,0,0
5,29,17,0,0,0
5,29,18,2,4,1
5,29,19,0,0,0
5,29,20,0,0,0
5,29,21,6,26,2
5,29,22,2,4,1
5,29,23,1,1,1
5,29,24,1,1,1
5,29,25,4,16,1
5,29,26,2,4,1
5,29,27,0,0,0
5,29,28,1,1,1
5,29,29,1,1,1
6,0,0,0,0,0
6,0,1,0,0,0
6,0,2,0,0,0
6,0,3,0,0,0
6,0,4,0,0,0
6,0,5,0,0,0
6,0,6,0,0,0
6,0,7,0,0,0
6,0,8,0,0,0
6,0,9,1,1,1
6,0,10,1,1,1
6,0,11,0,0,0
6,0,12,1,1,1
6,0,13,1,1,1
6,0,14,0,0,0
6,0,15,0,0,0
6,0,16,0,0,0
6,0,17,1,1,1
6,0,18,2,2,2
6,0,19,2,2,2
6,0,20,2,2,2
6,0,21,2,4,1
6,0,22,0,0,0
6,0,23,0,0,0
6,0,24,4,16,1
6,0,25,1,1,1
6,0,26,7,37,2
6,0,27,1,1,1
6,0,28,0,0,0
6,0,29,7,15,4
6,1,0,0,0,0
6,1,1,0,0,0
6,1,2,0,0,0
6,1,3,0,0,0
6,1,4,0,0,0
6,1,5,0,0,0
6,1,6,0,0,0
6,1,7,0,0,0
6,1,8,0,0,0
6,1,9,0,0,0
6,1,10,0,0,0
6,1,11,1,1,1
6,1,12,1,1,1
6,1,13,0,0,0
6,1,14,0,0,0
6,1,15,0,0,0
6,1,16,0,0,0
6,1,17,2,4,1
6,1,18,4,10,2
6,1,19,12,74,2
6,1,20,7,29,2
6,1,21,2,4,1
6,1,22,0,0,0
6,1,23,0,0,0
6,1,24,3,9,1
6,1,25,3,3,3
6,1,26,2,2,2
6,1,27,1,1,1
6,1,28,0,0,0
6,1,29,1,1,1
6,2,0,0,0,0
6,2,1,0,0,0
6,2,2,0,0,0
6,2,3,0,0,0
6,2,4,0,0,0
6,2,5,0,0,0
6,2,6,6,26,2
6,2,7,0,0,0
6,2,8,0,0,0
6,2,9,0,0,0
6,2,10,2,4,1
6,2,11,4,10,2
6,2,12,0,0,0
6,2,13,2,4,1
6,2,14,2,4,1
6,2,15,0,0,0
6,2,16,5,17,2
6,2,17,5,25,1
6,2,18,4,4,4
6,2,19,5,7,4
6,2,20,4,6,3
6,2,21,0,0,0
6,2,22,0,0,0
6,2,23,3,9,1
6,2,24,5,9,3
6,2,25,3,3,3
6,2,26,5,13,2
6,2,27,2,4,1
6,2,28,0,0,0
6,2,29,1,1,1
6,3,0,0,0,0
6,3,1,2,4,1
6,3,2,1,1,1
6,3,3,0,0,0
6,3,4,1,1,1
6,3,5,0,0,0
6,3,6,0,0,0
6,3,7,3,5,2
6,3,8,4,16,1
6,3,9,2,4,1
6,3,10,1,1,1
6,3,11,1,1,1
6,3,12,2,4,1
6,3,13,4,16,1
6,3,14,2,4,1
6,3,15,6,18,3
6,3,16,10,36,4
6,3,17,4,8,2
6,3,18,6,10,4
6,3,19,11,43,5
6,3,20,17,85,4
6,3,21,3,5,2
6,3,22,8,30,3
6,3,23,4,6,3
6,3,24,3,3,3
6,3,25,4,8,2
6,3,26,3,9,1
6,3,27,8,32,2
6,3,28,4,6,3
6,3,29,0,0,0
6,4,0,1,1,1
6,4,1,1,1,1
6,4,2,6,36,1
6,4,3,4,16,1
6,4,4,2,2,2
6,4,5,3,5,2
6,4,6,9,21,4
6,4,7,6,14,3
6,4,8,3,5,2
6,4,9,6,18,3
6,4,10,16,100,4
6,4,11,2,4,1
6,4,12,0,0,0
6,4,13,1,1,1
6,4,14,7,27,3
6,4,15,14,64,5
6,4,16,12,44,4
6,4,17,10,26,4
6,4,18,4,10,2
6,4,19,4,10,2
6,4,20,4,6,3
6,4,21,9,35,3
6,4,22,15,107,5
6,4,23,4,10,2
6,4,24,0,0,0
6,4,25,9,23,5
6,4,26,7,19,4
6,4,27,7,19,3
6,4,28,4,6,3
6,4,29,1,1,1
6,5,0,1,1,1
6,5,1,2,2,2
6,5,2,1,1,1
6,5,3,4,8,2
6,5,4,4,16,1
6,5,5,3,5,2
6,5,6,4,6,3
6,5,7,4,6,3
6,5,8,7,15,4
6,5,9,7,13,4
6,5,10,4,4,4
6,5,11,8,32,2
6,5,12,3,5,2
6,5,13,9,41,3
6,5,14,9,23,5
6,5,15,14,36,6
6,5,16,7,11,5
6,5,17,0,0,0
6,5,18,12,44,5
6,5,19,21,67,8
6,5,20,16,36,9
6,5,21,5,25,1
6,5,22,1,1,1
6,5,23,8,26,3
6,5,24,4,8,2
6,5,25,13,39,5
6,5,26,6,8,5
6,5,27,5,11,3
6,5,28,12,42,4
6,5,29,2,2,2
6,6,0,0,0,0
6,6,1,3,3,3
6,6,2,2,4,1
6,6,3,3,9,1
6,6,4,4,8,2
6,6,5,2,4,1
6,6,6,6,12,3
6,6,7,6,14,3
6,6,8,18,78,6
6,6,9,1,1,1
6,6,10,7,49,1
6,6,11,4,10,2
6,6,12,8,20,4
6,6,13,2,2,2
6,6,14,5,13,2
6,6,15,10,20,6
6,6,16,18,50,9
6,6,17,12,32,5
6,6,18,18,52,9
6,6,19,22,90,10
6,6,20,7,11,5
6,6,21,1,1,1
6,6,22,8,14,5
6,6,23,18,86,5
6,6,24,12,42,4
6,6,25,9,17,5
6,6,26,4,10,2
6,6,27,6,10,4
6,6,28,7,13,5
6,6,29,4,10,2
6,7,0,5,13,2
6,7,1,2,2,2
6,7,2,5,11,3
6,7,3,4,16,1
6,7,4,1,1,1
6,7,5,6,14,3
6,7,6,5,13,2
6,7,7,4,4,4
6,7,8,18,56,8
6,7,9,14,30,8
6,7,10,16,66,5
6,7,11,11,55,4
6,7,12,0,0,0
6,7,13,12,40,5
6,7,14,14,34,7
6,7,15,13,49,6
6,7,16,10,18,7
6,7,17,13,17,11
6,7,18,19,39,11
6,7,19,14,22,10
6,7,20,16,38,8
6,7,21,18,176,5
6,7,22,15,47,9
6,7,23,16,40,8
6,7,24,19,61,8
6,7,25,15,37,8
6,7,26,21,83,8
6,7,27,12,44,6
6,7,28,8,12,6
6,7,29,6,8,5
6,8,0,1,1,1
6,8,1,3,9,1
6,8,2,9,31,4
6,8,3,11,31,5
6,8,4,8,22,4
6,8,5,8,16,5
6,8,6,8,28,4
6,8,7,10,16,7
6,8,8,16,48,7
6,8,9,22,82,10
6,8,10,10,16,7
6,8,11,16,34,10
6,8,12,15,51,7
6,8,13,23,53,12
6,8,14,21,79,9
6,8,15,20,38,12
6,8,16,23,53,12
6,8,17,41,133,16
6,8,18,26,48,17
6,8,19,27,87,11
6,8,20,7,9,6
6,8,21,19,43,10
6,8,22,26,106,14
6,8,23,43,157,15
6,8,24,34,158,14
6,8,25,17,41,9
6,8,26,30,100,11
6,8,27,29,101,12
6,8,28,23,59,13
6,8,29,11,23,6
6,9,0,1,1,1
6,9,1,11,37,4
6,9,2,9,23,5
6,9,3,9,31,4
6,9,4,5,7,4
6,9,5,14,44,6
6,9,6,14,48,7
6,9,7,29,83,14
6,9,8,26,62,13
6,9,9,26,74,14
6,9,10,26,62,15
6,9,11,30,76,15
6,9,12,18,50,9
6,9,13,26,66,12
6,9,14,49,193,19
6,9,15,38,102,19
6,9,16,41,103,21
6,9,17,21,45,13
6,9,18,50,122,25
6,9,19,44,124,21
6,9,20,35,107,16
6,9,21,34,88,17
6,9,22,46,138,22
6,9,23,42,128,20
6,9,24,27,75,14
6,9,25,34,96,17
6,9,26,33,147,14
6,9,27,37,149,16
6,9,28,26,72,13
6,9,29,14,32,8
6,10,0,3,5,2
6,10,1,21,51,12
6,10,2,24,152,7
6,10,3,6,14,3
6,10,4,4,6,3
6,10,5,8,12,6
6,10,6,15,35,8
6,10,7,32,88,14
6,10,8,23,83,10
6,10,9,26,64,14
6,10,10,46,184,18
6,10,11,32,76,17
6,10,12,44,152,22
6,10,13,51,147,25
6,10,14,53,201,23
6,10,15,43,145,20
6,10,16,49,145,23
6,10,17,57,189,23
6,10,18,53,219,25
6,10,19,30,82,15
6,10,20,36,106,18
6,10,21,60,190,28
6,10,22,27,65,15
6,10,23,33,91,18
6,10,24,40,128,20
6,10,25,48,134,25
6,10,26,35,89,19
6,10,27,26,58,15
6,10,28,29,79,14
6,10,29,17,91,8
6,11,0,4,16,1
6,11,1,17,101,3
6,11,2,14,40,6
6,11,3,10,30,4
6,11,4,6,10,4
6,11,5,8,20,5
6,11,6,29,161,10
6,11,7,39,129,16
6,11,8,49,129,25
6,11,9,44,104,23
6,11,10,35,129,14
6,11,11,34,90,17
6,11,12,23,49,14
6,11,13,60,264,23
6,11,14,64,182,31
6,11,15,66,236,30
6,11,16,41,113,22
6,11,17,59,171,28
6,11,18,71,219,35
6,11,19,43,99,24
6,11,20,49,145,25
6,11,21,43,87,26
6,11,22,60,200,25
6,11,23,70,300,22
6,11,24,56,174,29
6,11,25,57,147,29
6,11,26,43,85,26
6,11,27,40,130,19
6,11,28,37,241,13
6,11,29,9,15,6
6,12,0,5,7,4
6,12,1,5,7,4
6,12,2,17,87,5
6,12,3,15,57,6
6,12,4,15,45,7
6,12,5,24,76,11
6,12,6,26,62,14
6,12,7,35,171,16
6,12,8,42,142,19
6,12,9,56,168,25
6,12,10,52,164,23
6,12,11,56,170,23
6,12,12,42,126,20
6,12,13,62,172,31
6,12,14,75,241,34
6,12,15,64,170,33
6,12,16,59,155,29
6,12,17,81,219,39
6,12,18,58,166,29
6,12,19,55,117,33
6,12,20,53,131,30
6,12,21,61,257,25
6,12,22,64,212,27
6,12,23,50,192,23
6,12,24,65,163,33
6,12,25,56,210,24
6,12,26,60,330,24
6,12,27,53,157,27
6,12,28,36,112,17
6,12,29,26,70,14
6,13,0,7,17,3
6,13,1,10,24,5
6,13,2,16,68,6
6,13,3,27,109,9
6,13,4,25,85,10
6,13,5,33,75,19
6,13,6,34,110,16
6,13,7,37,123,17
6,13,8,40,106,21
6,13,9,57,159,31
6,13,10,51,97,33
6,13,11,58,130,33
6,13,12,54,128,30
6,13,13,77,273,33
6,13,14,101,285,46
6,13,15,88,246,43
6,13,16,86,252,44
6,13,17,85,269,39
6,13,18,90,310,42
6,13,19,64,178,33
6,13,20,62,200,29
6,13,21,77,215,40
6,13,22,113,415,44
6,13,23,74,208,35
6,13,24,73,271,32
6,13,25,50,112,29
6,13,26,62,260,26
6,13,27,67,217,32
6,13,28,31,71,18
6,13,29,15,29,10
6,14,0,6,14,3
6,14,1,2,2,2
6,14,2,20,70,7
6,14,3,25,73,12
6,14,4,28,80,14
6,14,5,42,116,19
6,14,6,57,255,20
6,14,7,58,258,23
6,14,8,57,221,24
6,14,9,67,295,26
6,14,10,56,142,28
6,14,11,65,155,34
6,14,12,67,193,33
6,14,13,158,3204,44
6,14,14,113,1675,38
6,14,15,86,250,41
6,14,16,99,319,42
6,14,17,71,219,37
6,14,18,81,245,37
6,14,19,79,245,35
6,14,20,64,276,26
6,14,21,77,257,35
6,14,22,88,294,38
6,14,23,84,342,33
6,14,24,72,224,33
6,14,25,69,185,34
6,14,26,62,210,26
6,14,27,58,138,31
6,14,28,35,125,17
6,14,29,20,38,14
6,15,0,5,9,3
6,15,1,12,42,4
6,15,2,13,39,5
6,15,3,19,67,6
6,15,4,16,32,11
6,15,5,51,173,21
6,15,6,33,51,24
6,15,7,60,180,28
6,15,8,62,170,29
6,15,9,85,295,35
6,15,10,55,155,28
6,15,11,62,148,33
6,15,12,53,97,36
6,15,13,120,910,47
6,15,14,149,7891,32
6,15,15,103,857,34
6,15,16,124,1702,41
6,15,17,87,489,37
6,15,18,52,110,33
6,15,19,87,349,35
6,15,20,79,271,35
6,15,21,72,214,34
6,15,22,57,189,28
6,15,23,54,120,30
6,15,24,57,183,28
6,15,25,65,185,31
6,15,26,54,174,25
6,15,27,55,161,25
6,15,28,27,53,18
6,15,29,34,88,20
6,16,0,1,1,1
6,16,1,2,2,2
6,16,2,21,67,7
6,16,3,14,42,5
6,16,4,24,52,13
6,16,5,37,85,23
6,16,6,40,122,19
6,16,7,43,121,23
6,16,8,52,184,25
6,16,9,69,179,34
6,16,10,77,257,32
6,16,11,82,206,46
6,16,12,87,273,41
6,16,13,67,191,37
6,16,14,88,424,34
6,16,15,92,852,35
6,16,16,57,115,36
6,16,17,82,214,44
6,16,18,80,230,38
6,16,19,93,285,45
6,16,20,84,344,38
6,16,21,68,222,30
6,16,22,45,99,28
6,16,23,64,178,32
6,16,24,69,239,32
6,16,25,55,143,31
6,16,26,55,151,30
6,16,27,51,115,32
6,16,28,47,151,20
6,16,29,33,89,17
6,17,0,1,1,1
6,17,1,9,21,4
6,17,2,15,51,6
6,17,3,17,37,9
6,17,4,13,29,7
6,17,5,30,90,13
6,17,6,25,77,11
6,17,7,34,84,19
6,17,8,28,70,18
6,17,9,49,103,29
6,17,10,52,120,29
6,17,11,60,156,32
6,17,12,60,180,28
6,17,13,51,191,21
6,17,14,50,110,29
6,17,15,83,455,39
6,17,16,86,400,34
6,17,17,57,209,20
6,17,18,62,204,26
6,17,19,48,122,28
6,17,20,50,116,28
6,17,21,55,153,27
6,17,22,66,192,30
6,17,23,74,178,39
6,17,24,49,89,33
6,17,25,62,202,31
6,17,26,49,135,28
6,17,27,51,119,27
6,17,28,45,139,24
6,17,29,41,121,20
6,18,0,2,2,2
6,18,1,2,2,2
6,18,2,4,6,3
6,18,3,19,37,11
6,18,4,13,35,6
6,18,5,22,60,11
6,18,6,22,40,14
6,18,7,20,116,8
6,18,8,24,80,10
6,18,9,31,67,18
6,18,10,50,144,23
6,18,11,42,104,21
6,18,12,38,100,20
6,18,13,53,145,25
6,18,14,69,197,35
6,18,15,47,143,26
6,18,16,61,149,32
6,18,17,45,119,22
6,18,18,33,87,17
6,18,19,39,111,20
6,18,20,25,45,16
6,18,21,67,225,27
6,18,22,54,144,28
6,18,23,49,111,29
6,18,24,59,157,31
6,18,25,43,119,22
6,18,26,26,60,15
6,18,27,32,86,16
6,18,28,27,61,17
6,18,29,22,48,14
6,19,0,8,22,3
6,19,1,5,11,3
6,19,2,8,16,5
6,19,3,22,80,10
6,19,4,13,39,7
6,19,5,31,101,14
6,19,6,19,35,12
6,19,7,8,14,5
6,19,8,30,96,14
6,19,9,36,102,18
6,19,10,44,118,20
6,19,11,30,72,16
6,19,12,36,108,16
6,19,13,27,73,13
6,19,14,38,92,20
6,19,15,52,176,24
6,19,16,42,94,25
6,19,17,36,72,22
6,19,18,36,126,15
6,19,19,35,125,16
6,19,20,22,40,16
6,19,21,55,169,25
6,19,22,57,225,21
6,19,23,36,84,21
6,19,24,46,132,22
6,19,25,37,85,21
6,19,26,29,75,14
6,19,27,29,117,12
6,19,28,22,56,12
6,19,29,10,16,8
6,20,0,1,1,1
6,20,1,6,18,2
6,20,2,12,34,5
6,20,3,6,18,3
6,20,4,5,13,2
6,20,5,16,42,8
6,20,6,19,95,6
6,20,7,7,9,6
6,20,8,37,147,15
6,20,9,34,94,16
6,20,10,28,92,11
6,20,11,20,52,11
6,20,12,28,74,15
6,20,13,48,210,16
6,20,14,28,74,14
6,20,15,43,109,20
6,20,16,23,45,16
6,20,17,21,49,11
6,20,18,30,82,16
6,20,19,23,81,11
6,20,20,41,119,18
6,20,21,47,111,24
6,20,22,45,141,19
6,20,23,33,113,15
6,20,24,33,117,15
6,20,25,34,94,17
6,20,26,24,62,11
6,20,27,21,55,12
6,20,28,23,69,10
6,20,29,13,41,6
6,21,0,2,4,1
6,21,1,1,1,1
6,21,2,15,59,5
6,21,3,7,15,4
6,21,4,5,7,4
6,21,5,7,11,5
6,21,6,13,47,6
6,21,7,11,25,6
6,21,8,19,63,7
6,21,9,15,55,7
6,21,10,14,26,9
6,21,11,8,12,6
6,21,12,12,38,5
6,21,13,19,51,10
6,21,14,15,53,7
6,21,15,12,24,7
6,21,16,20,64,10
6,21,17,17,47,7
6,21,18,19,39,11
6,21,19,24,60,13
6,21,20,31,95,16
6,21,21,23,47,15
6,21,22,34,94,19
6,21,23,40,126,19
6,21,24,20,48,11
6,21,25,30,98,15
6,21,26,24,68,11
6,21,27,23,91,12
6,21,28,14,56,6
6,21,29,12,24,7
6,22,0,1,1,1
6,22,1,2,4,1
6,22,2,7,37,2
6,22,3,2,4,1
6,22,4,1,1,1
6,22,5,2,4,1
6,22,6,4,6,3
6,22,7,11,35,5
6,22,8,2,2,2
6,22,9,19,61,8
6,22,10,20,58,9
6,22,11,9,13,7
6,22,12,6,8,5
6,22,13,13,23,8
6,22,14,23,79,11
6,22,15,12,22,8
6,22,16,8,16,5
6,22,17,16,44,8
6,22,18,18,72,7
6,22,19,23,107,7
6,22,20,19,57,9
6,22,21,24,128,8
6,22,22,25,59,13
6,22,23,11,19,7
6,22,24,11,37,4
6,22,25,19,53,10
6,22,26,17,55,8
6,22,27,17,49,8
6,22,28,5,7,4
6,22,29,0,0,0
6,23,0,0,0,0
6,23,1,3,9,1
6,23,2,0,0,0
6,23,3,2,4,1
6,23,4,5,9,3
6,23,5,5,11,3
6,23,6,2,2,2
6,23,7,6,10,4
6,23,8,4,10,2
6,23,9,14,40,8
6,23,10,11,31,5
6,23,11,9,51,3
6,23,12,7,19,3
6,23,13,13,39,6
6,23,14,11,21,7
6,23,15,13,43,5
6,23,16,8,14,6
6,23,17,20,58,8
6,23,18,8,20,5
6,23,19,9,17,5
6,23,20,16,84,4
6,23,21,5,7,4
6,23,22,14,48,6
6,23,23,7,11,5
6,23,24,5,17,2
6,23,25,7,15,4
6,23,26,8,16,5
6,23,27,2,2,2
6,23,28,4,6,3
6,23,29,2,2,2
6,24,0,0,0,0
6,24,1,0,0,0
6,24,2,2,4,1
6,24,3,3,9,1
6,24,4,3,9,1
6,24,5,2,2,2
6,24,6,3,5,2
6,24,7,4,6,3
6,24,8,0,0,0
6,24,9,4,6,3
6,24,10,4,10,2
6,24,11,11,47,4
6,24,12,4,6,3
6,24,13,4,6,3
6,24,14,9,17,5
6,24,15,12,22,7
6,24,16,6,12,4
6,24,17,5,17,2
6,24,18,8,18,4
6,24,19,1,1,1
6,24,20,6,20,2
6,24,21,13,39,5
6,24,22,8,26,3
6,24,23,7,11,5
6,24,24,9,41,3
6,24,25,1,1,1
6,24,26,4,16,1
6,24,27,3,5,2
6,24,28,1,1,1
6,24,29,2,4,1
6,25,0,0,0,0
6,25,1,0,0,0
6,25,2,2,4,1
6,25,3,0,0,0
6,25,4,0,0,0
6,25,5,1,1,1
6,25,6,1,1,1
6,25,7,11,61,2
6,25,8,4,6,3
6,25,9,3,3,3
6,25,10,5,7,4
6,25,11,5,11,3
6,25,12,5,17,2
6,25,13,5,13,2
6,25,14,1,1,1
6,25,15,3,3,3
6,25,16,11,39,4
6,25,17,6,12,4
6,25,18,12,36,6
6,25,19,3,5,2
6,25,20,3,5,2
6,25,21,3,5,2
6,25,22,9,25,4
6,25,23,8,16,5
6,25,24,5,9,3
6,25,25,4,10,2
6,25,26,6,18,2
6,25,27,3,3,3
6,25,28,2,2,2
6,25,29,1,1,1
6,26,0,0,0,0
6,26,1,0,0,0
6,26,2,0,0,0
6,26,3,0,0,0
6,26,4,0,0,0
6,26,5,1,1,1
6,26,6,1,1,1
6,26,7,1,1,1
6,26,8,4,16,1
6,26,9,0,0,0
6,26,10,3,5,2
6,26,11,2,4,1
6,26,12,5,13,2
6,26,13,2,4,1
6,26,14,6,14,3
6,26,15,4,6,3
6,26,16,6,20,2
6,26,17,6,12,4
6,26,18,6,12,4
6,26,19,8,26,3
6,26,20,2,4,1
6,26,21,2,2,2
6,26,22,5,9,3
6,26,23,6,10,4
6,26,24,3,3,3
6,26,25,2,2,2
6,26,26,4,6,3
6,26,27,1,1,1
6,26,28,2,2,2
6,26,29,0,0,0
6,27,0,0,0,0
6,27,1,0,0,0
6,27,2,0,0,0
6,27,3,0,0,0
6,27,4,0,0,0
6,27,5,0,0,0
6,27,6,4,16,1
6,27,7,0,0,0
6,27,8,2,4,1
6,27,9,1,1,1
6,27,10,0,0,0
6,27,11,0,0,0
6,27,12,9,65,2
6,27,13,7,19,3
6,27,14,5,17,2
6,27,15,7,27,3
6,27,16,0,0,0
6,27,17,7,15,4
6,27,18,4,10,2
6,27,19,5,9,3
6,27,20,5,9,3
6,27,21,3,5,2
6,27,22,1,1,1
6,27,23,5,9,3
6,27,24,1,1,1
6,27,25,3,5,2
6,27,26,4,16,1
6,27,27,1,1,1
6,27,28,2,4,1
6,27,29,0,0,0
6,28,0,0,0,0
6,28,1,0,0,0
6,28,2,0,0,0
6,28,3,0,0,0
6,28,4,3,9,1
6,28,5,0,0,0
6,28,6,0,0,0
6,28,7,0,0,0
6,28,8,0,0,0
6,28,9,1,1,1
6,28,10,3,9,1
6,28,11,0,0,0
6,28,12,5,25,1
6,28,13,5,17,2
6,28,14,3,3,3
6,28,15,0,0,0
6,28,16,0,0,0
6,28,17,1,1,1
6,28,18,5,9,3
6,28,19,1,1,1
6,28,20,5,17,2
6,28,21,3,5,2
6,28,22,4,10,2
6,28,23,4,6,3
6,28,24,2,4,1
6,28,25,3,9,1
6,28,26,0,0,0
6,28,27,1,1,1
6,28,28,6,26,2
6,28,29,3,9,1
6,29,0,0,0,0
6,29,1,0,0,0
6,29,2,0,0,0
6,29,3,0,0,0
6,29,4,6,36,1
6,29,5,2,4,1
6,29,6,4,16,1
6,29,7,0,0,0
6,29,8,0,0,0
6,29,9,0,0,0
6,29,10,0,0,0
6,29,11,0,0,0
6,29,12,4,16,1
6,29,13,3,9,1
6,29,14,5,9,3
6,29,15,1,1,1
6,29,16,0,0,0
6,29,17,1,1,1
6,29,18,2,4,1
6,29,19,1,1,1
6,29,20,0,0,0
6,29,21,7,29,2
6,29,22,3,5,2
6,29,23,1,1,1
6,29,24,0,0,0
6,29,25,0,0,0
6,29,26,0,0,0
6,29,27,0,0,0
6,29,28,0,0,0
6,29,29,0,0,0
7,0,0,0,0,0
7,0,1,0,0,0
7,0,2,0,0,0
7,0,3,0,0,0
7,0,4,0,0,0
7,0,5,0,0,0
7,0,6,0,0,0
7,0,7,0,0,0
7,0,8,0,0,0
7,0,9,0,0,0
7,0,10,4,16,1
7,0,11,0,0,0
7,0,12,0,0,0
7,0,13,3,9,1
7,0,14,0,0,0
7,0,15,1,1,1
7,0,16,0,0,0
7,0,17,0,0,0
7,0,18,0,0,0
7,0,19,0,0,0
7,0,20,2,4,1
7,0,21,1,1,1
7,0,22,0,0,0
7,0,23,0,0,0
7,0,24,5,25,1
7,0,25,0,0,0
7,0,26,7,49,1
7,0,27,4,10,2
7,0,28,1,1,1
7,0,29,4,6,3
7,1,0,0,0,0
7,1,1,0,0,0
7,1,2,0,0,0
7,1,3,0,0,0
7,1,4,0,0,0
7,1,5,0,0,0
7,1,6,0,0,0
7,1,7,0,0,0
7,1,8,0,0,0
7,1,9,0,0,0
7,1,10,0,0,0
7,1,11,0,0,0
7,1,12,0,0,0
7,1,13,1,1,1
7,1,14,3,9,1
7,1,15,3,5,2
7,1,16,0,0,0
7,1,17,4,8,2
7,1,18,2,4,1
7,1,19,8,64,1
7,1,20,2,2,2
7,1,21,0,0,0
7,1,22,0,0,0
7,1,23,0,0,0
7,1,24,2,4,1
7,1,25,1,1,1
7,1,26,2,4,1
7,1,27,3,9,1
7,1,28,2,2,2
7,1,29,2,2,2
7,2,0,1,1,1
7,2,1,0,0,0
7,2,2,0,0,0
7,2,3,0,0,0
7,2,4,0,0,0
7,2,5,2,4,1
7,2,6,5,13,2
7,2,7,3,9,1
7,2,8,1,1,1
7,2,9,0,0,0
7,2,10,1,1,1
7,2,11,1,1,1
7,2,12,0,0,0
7,2,13,0,0,0
7,2,14,3,9,1
7,2,15,3,5,2
7,2,16,1,1,1
7,2,17,2,2,2
7,2,18,4,6,3
7,2,19,10,26,4
7,2,20,2,4,1
7,2,21,1,1,1
7,2,22,0,0,0
7,2,23,4,10,2
7,2,24,5,13,2
7,2,25,1,1,1
7,2,26,3,5,2
7,2,27,3,9,1
7,2,28,1,1,1
7,2,29,4,10,2
7,3,0,0,0,0
7,3,1,0,0,0
7,3,2,2,4,1
7,3,3,0,0,0
7,3,4,0,0,0
7,3,5,6,20,2
7,3,6,7,15,4
7,3,7,7,13,4
7,3,8,1,1,1
7,3,9,5,13,2
7,3,10,5,9,3
7,3,11,0,0,0
7,3,12,0,0,0
7,3,13,4,16,1
7,3,14,5,7,4
7,3,15,3,5,2
7,3,16,2,4,1
7,3,17,12,36,6
7,3,18,10,34,4
7,3,19,21,67,8
7,3,20,15,55,6
7,3,21,7,25,2
7,3,22,0,0,0
7,3,23,6,12,4
7,3,24,13,57,3
7,3,25,1,1,1
7,3,26,5,11,3
7,3,27,1,1,1
7,3,28,4,4,4
7,3,29,6,14,3
7,4,0,0,0,0
7,4,1,0,0,0
7,4,2,6,26,2
7,4,3,3,9,1
7,4,4,1,1,1
7,4,5,3,9,1
7,4,6,12,60,4
7,4,7,8,22,4
7,4,8,5,11,3
7,4,9,3,5,2
7,4,10,12,38,5
7,4,11,5,25,1
7,4,12,1,1,1
7,4,13,3,3,3
7,4,14,8,16,5
7,4,15,9,41,3
7,4,16,1,1,1
7,4,17,6,12,4
7,4,18,1,1,1
7,4,19,16,30,11
7,4,20,12,28,7
7,4,21,12,38,5
7,4,22,15,53,6
7,4,23,10,24,5
7,4,24,3,3,3
7,4,25,10,44,3
7,4,26,6,14,3
7,4,27,5,13,2
7,4,28,6,10,4
7,4,29,2,2,2
7,5,0,2,2,2
7,5,1,3,5,2
7,5,2,2,4,1
7,5,3,3,5,2
7,5,4,2,2,2
7,5,5,9,27,3
7,5,6,6,10,4
7,5,7,9,41,3
7,5,8,5,17,2
7,5,9,10,26,5
7,5,10,16,44,8
7,5,11,19,85,7
