# mesh name: boxMesh_1
# primitive scorer name: nOfStepEMinus
# iX, iY, iZ, total(value) , total(val^2), entry
9,7,1,2,4,1
9,7,2,3,5,2
9,7,3,5,25,1
9,7,4,5,9,3
9,7,5,4,6,3
9,7,6,15,33,9
9,7,7,23,55,11
9,7,8,18,46,8
9,7,9,14,28,9
9,7,10,45,195,18
9,7,11,29,61,18
9,7,12,30,60,18
9,7,13,24,74,10
9,7,14,37,115,15
9,7,15,11,25,7
9,7,16,24,74,12
9,7,17,39,137,18
9,7,18,22,60,14
9,7,19,23,67,11
9,7,20,6,14,3
9,7,21,27,89,11
9,7,22,13,51,5
9,7,23,30,120,13
9,7,24,15,33,9
9,7,25,26,62,15
9,7,26,34,124,15
9,7,27,11,27,6
9,7,28,9,21,6
9,7,29,7,19,4
9,8,0,5,9,3
9,8,1,11,27,6
9,8,2,6,10,4
9,8,3,15,25,11
9,8,4,15,43,8
9,8,5,9,19,5
9,8,6,26,58,14
9,8,7,8,8,8
9,8,8,25,89,12
9,8,9,34,90,18
9,8,10,18,32,12
9,8,11,18,36,12
9,8,12,22,42,15
9,8,13,76,420,30
9,8,14,30,66,17
9,8,15,38,88,19
9,8,16,50,114,29
9,8,17,27,61,15
9,8,18,46,202,21
9,8,19,37,99,20
9,8,20,32,166,12
9,8,21,26,70,13
9,8,22,36,102,17
9,8,23,30,72,18
9,8,24,29,91,15
9,8,25,26,64,13
9,8,26,21,63,12
9,8,27,26,58,15
9,8,28,14,26,9
9,8,29,10,18,7
9,9,0,12,40,5
9,9,1,12,36,6
9,9,2,13,23,9
9,9,3,17,45,10
9,9,4,14,22,10
9,9,5,24,58,13
9,9,6,31,67,17
9,9,7,32,82,16
9,9,8,41,105,23
9,9,9,48,118,28
9,9,10,44,148,18
9,9,11,42,98,25
9,9,12,67,209,31
9,9,13,61,183,27
9,9,14,94,304,41
9,9,15,50,134,27
9,9,16,66,194,33
9,9,17,89,489,30
9,9,18,56,130,33
9,9,19,49,155,27
9,9,20,65,265,31
9,9,21,72,238,33
9,9,22,44,158,20
9,9,23,46,114,24
9,9,24,51,171,24
9,9,25,52,164,25
9,9,26,54,156,25
9,9,27,27,65,16
9,9,28,15,29,9
9,9,29,21,63,9
9,10,0,11,19,7
9,10,1,31,71,18
9,10,2,23,51,12
9,10,3,35,129,12
9,10,4,27,49,18
9,10,5,26,80,12
9,10,6,44,116,25
9,10,7,62,140,35
9,10,8,73,219,34
9,10,9,59,133,37
9,10,10,46,116,24
9,10,11,81,203,44
9,10,12,87,227,49
9,10,13,81,227,43
9,10,14,101,425,49
9,10,15,93,315,41
9,10,16,98,314,47
9,10,17,113,399,46
9,10,18,93,453,34
9,10,19,67,127,45
9,10,20,65,187,42
9,10,21,45,75,34
9,10,22,67,197,31
9,10,23,65,187,32
9,10,24,51,155,28
9,10,25,72,510,33
9,10,26,40,102,20
9,10,27,54,168,25
9,10,28,28,76,14
9,10,29,35,119,15
9,11,0,11,19,8
9,11,1,19,63,9
9,11,2,34,90,15
9,11,3,28,80,15
9,11,4,51,113,30
9,11,5,51,163,23
9,11,6,77,363,31
9,11,7,78,264,35
9,11,8,85,251,42
9,11,9,106,262,54
9,11,10,94,272,51
9,11,11,119,339,58
9,11,12,139,489,68
9,11,13,122,330,65
9,11,14,159,587,70
9,11,15,102,252,56
9,11,16,145,529,63
9,11,17,127,369,60
9,11,18,116,466,62
9,11,19,113,301,55
9,11,20,127,469,51
9,11,21,94,292,47
9,11,22,57,113,37
9,11,23,81,207,42
9,11,24,95,265,47
9,11,25,108,478,50
9,11,26,72,234,35
9,11,27,75,213,38
9,11,28,63,247,26
9,11,29,46,148,23
9,12,0,15,35,8
9,12,1,23,35,18
9,12,2,37,115,18
9,12,3,44,116,24
9,12,4,60,150,30
9,12,5,113,349,51
9,12,6,81,269,42
9,12,7,71,141,43
9,12,8,101,231,58
9,12,9,112,342,56
9,12,10,123,333,65
9,12,11,142,438,70
9,12,12,184,668,87
9,12,13,169,493,85
9,12,14,154,434,83
9,12,15,134,366,69
9,12,16,144,514,74
9,12,17,174,506,83
9,12,18,151,479,72
9,12,19,125,307,72
9,12,20,129,481,54
9,12,21,114,312,61
9,12,22,134,422,66
9,12,23,136,332,78
9,12,24,137,477,63
9,12,25,140,424,70
9,12,26,107,303,56
9,12,27,95,297,49
9,12,28,73,223,35
9,12,29,55,163,24
9,13,0,13,31,6
9,13,1,16,20,14
9,13,2,46,104,26
9,13,3,74,270,33
9,13,4,68,156,37
9,13,5,96,220,55
9,13,6,106,290,54
9,13,7,144,414,77
9,13,8,99,233,55
9,13,9,162,458,83
9,13,10,203,579,108
9,13,11,187,447,105
9,13,12,213,847,105
9,13,13,184,464,99
9,13,14,219,549,121
9,13,15,186,552,96
9,13,16,219,837,101
9,13,17,189,497,103
9,13,18,149,349,89
9,13,19,200,708,100
9,13,20,154,410,78
9,13,21,150,444,73
9,13,22,168,482,86
9,13,23,184,534,98
9,13,24,145,385,73
9,13,25,133,401,63
9,13,26,119,293,68
9,13,27,100,480,41
9,13,28,65,395,28
9,13,29,70,670,25
9,14,0,39,481,11
9,14,1,35,87,21
9,14,2,38,86,22
9,14,3,76,192,40
9,14,4,90,230,48
9,14,5,121,379,59
9,14,6,120,314,64
9,14,7,105,199,69
9,14,8,127,347,68
9,14,9,192,528,97
9,14,10,183,483,97
9,14,11,227,627,115
9,14,12,188,532,93
9,14,13,196,520,106
9,14,14,219,807,112
9,14,15,203,573,107
9,14,16,223,663,112
9,14,17,223,681,107
9,14,18,178,460,98
9,14,19,261,1117,109
9,14,20,177,507,88
9,14,21,244,1354,102
9,14,22,163,453,88
9,14,23,177,475,92
9,14,24,155,441,77
9,14,25,159,755,73
9,14,26,151,539,68
9,14,27,130,394,63
9,14,28,98,324,47
9,14,29,119,2253,29
9,15,0,16,62,8
9,15,1,24,50,14
9,15,2,51,117,26
9,15,3,86,238,42
9,15,4,99,313,45
9,15,5,112,264,66
9,15,6,97,281,51
9,15,7,146,372,81
9,15,8,160,512,75
9,15,9,153,411,79
9,15,10,171,469,93
9,15,11,217,635,105
9,15,12,213,661,97
9,15,13,229,691,112
9,15,14,203,715,104
9,15,15,239,775,115
9,15,16,199,605,100
9,15,17,214,742,99
9,15,18,206,606,108
9,15,19,204,638,100
9,15,20,176,536,94
9,15,21,226,764,109
9,15,22,200,746,89
9,15,23,214,1480,85
9,15,24,193,779,83
9,15,25,141,513,63
9,15,26,118,354,60
9,15,27,107,271,64
9,15,28,81,199,45
9,15,29,82,1416,24
9,16,0,6,14,3
9,16,1,27,63,14
9,16,2,44,124,23
9,16,3,72,212,35
9,16,4,61,139,39
9,16,5,91,263,45
9,16,6,103,317,50
9,16,7,117,405,61
9,16,8,95,213,57
9,16,9,131,365,70
9,16,10,175,507,90
9,16,11,228,846,103
9,16,12,185,565,93
9,16,13,160,498,71
9,16,14,183,619,87
9,16,15,180,614,90
9,16,16,171,469,88
9,16,17,189,565,94
9,16,18,189,677,95
9,16,19,212,782,109
9,16,20,186,552,92
9,16,21,174,592,84
9,16,22,147,397,79
9,16,23,175,623,86
9,16,24,162,624,76
9,16,25,101,317,51
9,16,26,109,327,56
9,16,27,146,690,56
9,16,28,82,276,38
9,16,29,73,211,36
9,17,0,13,27,8
9,17,1,45,133,19
9,17,2,30,78,16
9,17,3,44,108,24
9,17,4,71,221,30
9,17,5,78,220,39
9,17,6,85,227,44
9,17,7,103,269,56
9,17,8,90,272,47
9,17,9,132,414,62
9,17,10,160,446,78
9,17,11,169,473,83
9,17,12,141,391,74
9,17,13,143,313,81
9,17,14,162,450,79
9,17,15,152,364,85
9,17,16,190,640,87
9,17,17,145,377,84
9,17,18,162,534,79
9,17,19,193,1287,75
9,17,20,184,992,78
9,17,21,225,1923,84
9,17,22,152,462,76
9,17,23,144,518,65
9,17,24,125,465,64
9,17,25,114,344,56
9,17,26,105,301,53
9,17,27,100,638,41
9,17,28,90,258,47
9,17,29,57,127,32
9,18,0,15,29,10
9,18,1,21,35,15
9,18,2,36,74,22
9,18,3,45,113,24
9,18,4,41,91,22
9,18,5,70,186,33
9,18,6,49,107,31
9,18,7,72,228,34
9,18,8,79,193,46
9,18,9,87,215,46
9,18,10,101,303,49
9,18,11,100,330,52
9,18,12,104,244,57
9,18,13,130,354,64
9,18,14,144,372,74
9,18,15,146,408,76
9,18,16,63,131,37
9,18,17,112,376,56
9,18,18,88,258,46
9,18,19,100,272,54
9,18,20,120,358,64
9,18,21,122,346,65
9,18,22,105,287,53
9,18,23,95,285,45
9,18,24,98,372,41
9,18,25,78,194,40
9,18,26,82,346,41
9,18,27,59,157,32
9,18,28,80,260,40
9,18,29,58,342,25
9,19,0,11,35,5
9,19,1,28,76,13
9,19,2,20,40,11
9,19,3,20,36,13
9,19,4,17,39,10
9,19,5,28,54,17
9,19,6,27,51,17
9,19,7,37,77,22
9,19,8,70,362,32
9,19,9,55,135,30
9,19,10,84,290,37
9,19,11,99,295,49
9,19,12,61,149,36
9,19,13,64,132,41
9,19,14,104,282,49
9,19,15,49,101,31
9,19,16,79,217,40
9,19,17,67,189,33
9,19,18,76,176,41
9,19,19,86,222,41
9,19,20,87,237,43
9,19,21,98,304,50
9,19,22,65,169,35
9,19,23,70,248,33
9,19,24,76,276,37
9,19,25,102,414,41
9,19,26,89,355,38
9,19,27,47,123,27
9,19,28,37,115,19
9,19,29,12,34,7
9,20,0,6,14,3
9,20,1,7,19,4
9,20,2,9,23,5
9,20,3,7,9,6
9,20,4,9,15,6
9,20,5,23,51,14
9,20,6,19,43,11
9,20,7,32,68,19
9,20,8,40,108,25
9,20,9,43,101,24
9,20,10,58,128,32
9,20,11,40,82,24
9,20,12,75,359,34
9,20,13,33,71,18
9,20,14,55,191,28
9,20,15,61,191,26
9,20,16,64,202,29
9,20,17,50,112,31
9,20,18,35,75,22
9,20,19,82,396,30
9,20,20,21,29,17
9,20,21,34,114,19
9,20,22,43,109,22
9,20,23,89,441,33
9,20,24,36,70,22
9,20,25,44,94,26
9,20,26,58,480,26
9,20,27,37,129,17
9,20,28,38,140,16
9,20,29,21,51,10
9,21,0,3,5,2
9,21,1,6,36,1
9,21,2,13,39,5
9,21,3,10,16,7
9,21,4,17,57,8
9,21,5,3,5,2
9,21,6,20,56,10
9,21,7,24,56,15
9,21,8,26,70,13
9,21,9,34,92,17
9,21,10,32,80,18
9,21,11,30,62,17
9,21,12,30,92,13
9,21,13,40,124,19
9,21,14,48,182,18
9,21,15,30,82,16
9,21,16,30,84,15
9,21,17,42,210,17
9,21,18,27,59,16
9,21,19,43,167,18
9,21,20,32,100,14
9,21,21,26,56,15
9,21,22,41,187,14
9,21,23,39,85,24
9,21,24,41,109,21
9,21,25,30,70,17
9,21,26,25,77,12
9,21,27,20,40,12
9,21,28,17,33,10
9,21,29,8,12,6
9,22,0,0,0,0
9,22,1,2,4,1
9,22,2,2,2,2
9,22,3,4,6,3
9,22,4,12,36,6
9,22,5,5,7,4
9,22,6,19,55,8
9,22,7,21,49,13
9,22,8,13,25,8
9,22,9,24,62,13
9,22,10,22,46,14
9,22,11,19,47,10
9,22,12,8,12,6
9,22,13,12,20,8
9,22,14,20,78,9
9,22,15,18,82,8
9,22,16,16,30,10
9,22,17,23,61,12
9,22,18,28,86,12
9,22,19,22,60,10
9,22,20,13,35,6
9,22,21,11,37,4
9,22,22,16,52,9
9,22,23,40,84,23
9,22,24,7,11,5
9,22,25,18,34,12
9,22,26,20,40,12
9,22,27,17,47,9
9,22,28,11,23,8
9,22,29,10,36,4
9,23,0,0,0,0
9,23,1,3,5,2
9,23,2,8,22,4
9,23,3,8,26,3
9,23,4,4,6,3
9,23,5,13,51,5
9,23,6,8,14,5
9,23,7,18,78,7
9,23,8,10,30,4
9,23,9,9,35,3
9,23,10,22,72,9
9,23,11,14,46,5
9,23,12,17,55,7
9,23,13,20,76,9
9,23,14,9,15,6
9,23,15,4,4,4
9,23,16,29,113,10
9,23,17,24,72,12
9,23,18,18,58,9
9,23,19,5,7,4
9,23,20,10,20,6
9,23,21,11,21,7
9,23,22,16,28,10
9,23,23,19,51,9
9,23,24,14,32,9
9,23,25,28,76,14
9,23,26,11,17,8
9,23,27,23,77,10
9,23,28,8,16,5
9,23,29,6,14,3
9,24,0,0,0,0
9,24,1,3,5,2
9,24,2,13,57,4
9,24,3,5,11,3
9,24,4,1,1,1
9,24,5,2,2,2
9,24,6,3,5,2
9,24,7,1,1,1
9,24,8,5,13,2
9,24,9,7,15,4
9,24,10,2,2,2
9,24,11,0,0,0
9,24,12,6,14,3
9,24,13,15,37,8
9,24,14,8,16,5
9,24,15,3,5,2
9,24,16,12,32,6
9,24,17,9,31,4
9,24,18,4,4,4
9,24,19,9,19,5
9,24,20,5,17,2
9,24,21,6,18,3
9,24,22,6,12,4
9,24,23,5,11,3
9,24,24,12,36,6
9,24,25,14,60,6
9,24,26,11,27,6
9,24,27,19,59,9
9,24,28,8,18,4
9,24,29,9,27,4
9,25,0,0,0,0
9,25,1,0,0,0
9,25,2,1,1,1
9,25,3,7,17,3
9,25,4,0,0,0
9,25,5,0,0,0
9,25,6,4,16,1
9,25,7,4,6,3
9,25,8,7,17,3
9,25,9,5,11,3
9,25,10,1,1,1
9,25,11,10,58,2
9,25,12,5,17,2
9,25,13,8,30,3
9,25,14,6,10,4
9,25,15,10,20,6
9,25,16,6,14,3
9,25,17,6,14,3
9,25,18,2,2,2
9,25,19,7,15,4
9,25,20,5,7,4
9,25,21,13,63,4
9,25,22,6,10,4
9,25,23,6,8,5
9,25,24,5,13,2
9,25,25,8,16,5
9,25,26,8,16,5
9,25,27,11,47,4
9,25,28,7,15,4
9,25,29,5,13,2
9,26,0,0,0,0
9,26,1,1,1,1
9,26,2,0,0,0
9,26,3,0,0,0
9,26,4,0,0,0
9,26,5,0,0,0
9,26,6,2,4,1
9,26,7,9,33,3
9,26,8,0,0,0
9,26,9,5,25,1
9,26,10,2,4,1
9,26,11,2,4,1
9,26,12,4,10,2
9,26,13,1,1,1
9,26,14,3,9,1
9,26,15,2,4,1
9,26,16,7,15,4
9,26,17,7,19,4
9,26,18,0,0,0
9,26,19,1,1,1
9,26,20,7,13,5
9,26,21,9,21,4
9,26,22,1,1,1
9,26,23,2,4,1
9,26,24,2,2,2
9,26,25,4,10,2
9,26,26,5,11,3
9,26,27,3,5,2
9,26,28,7,25,2
9,26,29,1,1,1
9,27,0,0,0,0
9,27,1,0,0,0
9,27,2,0,0,0
9,27,3,0,0,0
9,27,4,0,0,0
9,27,5,0,0,0
9,27,6,1,1,1
9,27,7,2,4,1
9,27,8,0,0,0
9,27,9,2,2,2
9,27,10,5,13,2
9,27,11,3,3,3
9,27,12,1,1,1
9,27,13,0,0,0
9,27,14,0,0,0
9,27,15,10,28,5
9,27,16,1,1,1
9,27,17,6,8,5
9,27,18,2,2,2
9,27,19,3,5,2
9,27,20,0,0,0
9,27,21,4,10,2
9,27,22,3,9,1
9,27,23,4,10,2
9,27,24,2,2,2
9,27,25,1,1,1
9,27,26,2,4,1
9,27,27,7,37,2
9,27,28,1,1,1
9,27,29,0,0,0
9,28,0,2,2,2
9,28,1,0,0,0
9,28,2,0,0,0
9,28,3,0,0,0
9,28,4,3,9,1
9,28,5,0,0,0
9,28,6,0,0,0
9,28,7,0,0,0
9,28,8,0,0,0
9,28,9,0,0,0
9,28,10,1,1,1
9,28,11,0,0,0
9,28,12,2,4,1
9,28,13,0,0,0
9,28,14,1,1,1
9,28,15,6,14,3
9,28,16,1,1,1
9,28,17,5,17,2
9,28,18,4,10,2
9,28,19,4,10,2
9,28,20,1,1,1
9,28,21,0,0,0
9,28,22,2,4,1
9,28,23,1,1,1
9,28,24,1,1,1
9,28,25,4,8,2
9,28,26,0,0,0
9,28,27,4,16,1
9,28,28,9,81,1
9,28,29,0,0,0
9,29,0,0,0,0
9,29,1,1,1,1
9,29,2,0,0,0
9,29,3,0,0,0
9,29,4,0,0,0
9,29,5,0,0,0
9,29,6,0,0,0
9,29,7,0,0,0
9,29,8,0,0,0
9,29,9,0,0,0
9,29,10,0,0,0
9,29,11,0,0,0
9,29,12,0,0,0
9,29,13,0,0,0
9,29,14,0,0,0
9,29,15,5,7,4
9,29,16,2,2,2
9,29,17,6,36,1
9,29,18,1,1,1
9,29,19,2,4,1
9,29,20,0,0,0
9,29,21,0,0,0
9,29,22,0,0,0
9,29,23,1,1,1
9,29,24,2,2,2
9,29,25,2,2,2
9,29,26,0,0,0
9,29,27,2,4,1
9,29,28,4,8,2
9,29,29,0,0,0
10,0,0,0,0,0
10,0,1,0,0,0
10,0,2,0,0,0
10,0,3,8,64,1
10,0,4,3,9,1
10,0,5,1,1,1
10,0,6,0,0,0
10,0,7,0,0,0
10,0,8,0,0,0
10,0,9,1,1,1
10,0,10,0,0,0
10,0,11,1,1,1
10,0,12,0,0,0
10,0,13,0,0,0
10,0,14,0,0,0
10,0,15,0,0,0
10,0,16,0,0,0
10,0,17,0,0,0
10,0,18,0,0,0
10,0,19,12,74,2
10,0,20,0,0,0
10,0,21,2,4,1
10,0,22,0,0,0
10,0,23,0,0,0
10,0,24,1,1,1
10,0,25,0,0,0
10,0,26,8,64,1
10,0,27,0,0,0
10,0,28,0,0,0
10,0,29,0,0,0
10,1,0,0,0,0
10,1,1,0,0,0
10,1,2,0,0,0
10,1,3,4,16,1
10,1,4,9,65,2
10,1,5,1,1,1
10,1,6,4,16,1
10,1,7,0,0,0
10,1,8,5,11,3
10,1,9,2,4,1
10,1,10,0,0,0
10,1,11,0,0,0
10,1,12,0,0,0
10,1,13,0,0,0
10,1,14,0,0,0
10,1,15,0,0,0
10,1,16,1,1,1
10,1,17,1,1,1
10,1,18,1,1,1
10,1,19,3,5,2
10,1,20,2,2,2
10,1,21,2,2,2
10,1,22,1,1,1
10,1,23,0,0,0
10,1,24,0,0,0
10,1,25,0,0,0
10,1,26,0,0,0
10,1,27,0,0,0
10,1,28,0,0,0
10,1,29,0,0,0
10,2,0,0,0,0
10,2,1,0,0,0
10,2,2,0,0,0
10,2,3,0,0,0
10,2,4,0,0,0
10,2,5,0,0,0
10,2,6,0,0,0
10,2,7,0,0,0
10,2,8,2,4,1
10,2,9,1,1,1
10,2,10,3,9,1
10,2,11,6,12,3
10,2,12,0,0,0
10,2,13,4,6,3
10,2,14,2,4,1
10,2,15,0,0,0
10,2,16,0,0,0
10,2,17,4,16,1
10,2,18,9,31,4
10,2,19,6,18,3
10,2,20,3,3,3
10,2,21,5,25,1
10,2,22,1,1,1
10,2,23,2,2,2
10,2,24,4,10,2
10,2,25,0,0,0
10,2,26,4,16,1
10,2,27,0,0,0
10,2,28,0,0,0
10,2,29,1,1,1
10,3,0,2,4,1
10,3,1,5,25,1
10,3,2,0,0,0
10,3,3,1,1,1
10,3,4,3,9,1
10,3,5,0,0,0
10,3,6,0,0,0
10,3,7,0,0,0
10,3,8,1,1,1
10,3,9,0,0,0
10,3,10,2,2,2
10,3,11,14,90,3
10,3,12,7,49,1
10,3,13,7,15,4
10,3,14,0,0,0
10,3,15,1,1,1
10,3,16,1,1,1
10,3,17,5,9,3
10,3,18,5,9,3
10,3,19,7,49,1
10,3,20,4,6,3
10,3,21,7,27,3
10,3,22,2,4,1
10,3,23,2,4,1
10,3,24,3,9,1
10,3,25,6,18,3
10,3,26,9,15,7
10,3,27,1,1,1
10,3,28,3,9,1
10,3,29,2,4,1
10,4,0,0,0,0
10,4,1,3,9,1
10,4,2,0,0,0
10,4,3,3,5,2
10,4,4,3,5,2
10,4,5,1,1,1
10,4,6,0,0,0
10,4,7,0,0,0
10,4,8,2,2,2
10,4,9,0,0,0
10,4,10,1,1,1
10,4,11,1,1,1
10,4,12,1,1,1
10,4,13,14,58,4
10,4,14,10,28,5
10,4,15,5,9,3
10,4,16,8,18,4
10,4,17,3,9,1
10,4,18,5,5,5
10,4,19,10,66,3
10,4,20,3,3,3
10,4,21,11,27,5
10,4,22,6,20,2
10,4,23,2,2,2
10,4,24,5,11,3
10,4,25,11,25,6
10,4,26,17,79,5
10,4,27,3,5,2
10,4,28,4,16,1
10,4,29,0,0,0
10,5,0,0,0,0
10,5,1,0,0,0
10,5,2,8,22,3
10,5,3,8,14,5
10,5,4,6,10,4
10,5,5,3,5,2
10,5,6,0,0,0
10,5,7,5,9,3
10,5,8,9,15,6
10,5,9,8,22,4
10,5,10,8,32,2
10,5,11,4,6,3
10,5,12,8,20,5
10,5,13,12,22,8
10,5,14,7,9,6
10,5,15,12,50,4
10,5,16,12,42,4
10,5,17,7,21,3
10,5,18,5,11,3
10,5,19,11,15,9
10,5,20,9,19,5
10,5,21,13,23,9
10,5,22,4,4,4
10,5,23,1,1,1
10,5,24,6,14,3
10,5,25,15,59,6
10,5,26,6,12,4
10,5,27,8,16,5
10,5,28,4,6,3
10,5,29,8,50,2
10,6,0,0,0,0
10,6,1,8,16,5
10,6,2,4,6,3
10,6,3,2,4,1
10,6,4,7,11,5
10,6,5,2,4,1
10,6,6,3,5,2
10,6,7,18,56,9
10,6,8,20,80,7
10,6,9,11,21,7
10,6,10,20,58,8
10,6,11,21,59,11
10,6,12,13,19,10
10,6,13,20,62,9
10,6,14,11,15,9
10,6,15,17,31,12
10,6,16,16,34,9
10,6,17,15,27,10
10,6,18,15,39,8
10,6,19,31,107,12
10,6,20,21,41,13
10,6,21,27,63,15
10,6,22,24,50,13
10,6,23,19,37,12
10,6,24,14,28,9
10,6,25,6,10,4
10,6,26,8,12,6
10,6,27,6,8,5
10,6,28,36,136,12
10,6,29,7,21,3
10,7,0,7,21,3
10,7,1,3,5,2
10,7,2,6,18,3
10,7,3,7,17,3
10,7,4,11,39,4
10,7,5,14,56,6
10,7,6,30,160,8
10,7,7,12,26,7
10,7,8,28,80,13
10,7,9,36,94,18
10,7,10,38,132,18
10,7,11,43,137,19
10,7,12,29,65,15
10,7,13,35,103,16
10,7,14,55,161,25
10,7,15,32,68,21
10,7,16,36,74,22
10,7,17,44,188,20
10,7,18,37,187,14
10,7,19,48,224,18
10,7,20,23,41,16
10,7,21,41,93,23
10,7,22,25,63,14
10,7,23,31,95,18
10,7,24,38,100,20
10,7,25,47,183,21
10,7,26,48,320,18
10,7,27,25,55,13
10,7,28,10,32,5
10,7,29,19,117,6
10,8,0,1,1,1
10,8,1,19,291,3
10,8,2,20,66,9
10,8,3,14,32,7
10,8,4,14,34,8
10,8,5,14,42,7
10,8,6,24,78,13
10,8,7,26,50,17
10,8,8,44,124,21
10,8,9,39,101,22
10,8,10,46,140,25
10,8,11,35,83,21
10,8,12,67,227,35
10,8,13,44,86,28
10,8,14,42,106,24
10,8,15,24,56,14
10,8,16,47,123,27
10,8,17,52,192,20
10,8,18,77,1455,27
10,8,19,71,323,29
10,8,20,31,67,18
10,8,21,56,168,27
10,8,22,42,104,21
10,8,23,34,98,17
10,8,24,52,160,24
10,8,25,53,235,23
10,8,26,33,91,16
10,8,27,37,101,18
10,8,28,27,65,15
10,8,29,26,78,12
10,9,0,7,15,4
10,9,1,14,36,9
10,9,2,16,64,8
10,9,3,20,60,10
10,9,4,24,70,14
10,9,5,26,54,16
10,9,6,54,118,31
10,9,7,48,122,25
10,9,8,65,193,31
10,9,9,63,145,34
10,9,10,83,217,45
10,9,11,64,174,37
10,9,12,94,336,39
10,9,13,66,184,37
10,9,14,75,213,38
10,9,15,58,158,32
10,9,16,82,172,53
10,9,17,92,266,47
10,9,18,97,357,45
10,9,19,111,615,45
10,9,20,81,283,36
10,9,21,70,230,32
10,9,22,70,184,36
10,9,23,80,280,33
10,9,24,78,224,37
10,9,25,65,211,27
10,9,26,59,151,33
10,9,27,49,139,24
10,9,28,22,42,14
10,9,29,15,25,10
10,10,0,10,20,6
10,10,1,17,31,13
10,10,2,35,93,18
10,10,3,36,82,21
10,10,4,68,212,32
10,10,5,57,153,29
10,10,6,103,359,44
10,10,7,94,236,51
10,10,8,92,234,49
10,10,9,80,176,46
10,10,10,114,300,63
10,10,11,93,249,52
10,10,12,127,339,64
10,10,13,167,557,75
10,10,14,126,360,63
10,10,15,113,335,57
10,10,16,146,696,68
10,10,17,100,224,59
10,10,18,135,355,69
10,10,19,86,204,53
10,10,20,122,362,57
10,10,21,78,200,43
10,10,22,100,344,58
10,10,23,118,342,61
10,10,24,122,478,51
10,10,25,116,484,47
10,10,26,84,386,33
10,10,27,98,442,41
10,10,28,83,713,25
10,10,29,57,387,24
10,11,0,9,13,7
10,11,1,45,121,22
10,11,2,23,51,15
10,11,3,68,180,35
10,11,4,67,143,39
10,11,5,78,156,50
10,11,6,116,294,59
10,11,7,139,315,75
10,11,8,132,324,74
10,11,9,208,584,105
10,11,10,186,936,89
10,11,11,149,359,84
10,11,12,159,313,101
10,11,13,192,534,91
10,11,14,239,751,113
10,11,15,177,431,100
10,11,16,171,595,86
10,11,17,198,734,93
10,11,18,208,940,92
10,11,19,172,642,78
10,11,20,204,926,88
10,11,21,112,308,63
10,11,22,159,1189,64
10,11,23,173,467,88
10,11,24,149,587,75
10,11,25,122,342,69
10,11,26,137,527,60
10,11,27,119,485,56
10,11,28,74,296,34
10,11,29,58,200,26
10,12,0,36,106,18
10,12,1,35,89,20
10,12,2,45,87,30
10,12,3,83,237,39
10,12,4,111,385,58
10,12,5,136,316,72
10,12,6,163,595,74
10,12,7,152,376,84
10,12,8,164,420,89
10,12,9,226,680,107
10,12,10,224,668,115
10,12,11,245,761,122
10,12,12,244,680,125
10,12,13,261,745,130
10,12,14,255,645,139
10,12,15,218,562,117
10,12,16,290,934,141
10,12,17,284,984,133
10,12,18,231,751,115
10,12,19,202,682,112
10,12,20,212,540,120
10,12,21,223,629,113
10,12,22,233,793,110
10,12,23,171,407,95
10,12,24,229,883,100
10,12,25,167,397,93
10,12,26,145,393,78
10,12,27,147,497,67
10,12,28,127,417,58
10,12,29,75,401,29
10,13,0,25,57,13
10,13,1,55,123,33
10,13,2,63,139,35
10,13,3,101,305,49
10,13,4,157,469,77
10,13,5,157,369,89
10,13,6,194,464,111
10,13,7,231,681,117
10,13,8,241,937,112
10,13,9,264,638,148
10,13,10,323,905,167
10,13,11,312,900,156
10,13,12,349,1125,168
10,13,13,342,1218,149
10,13,14,388,1194,186
10,13,15,342,1080,159
10,13,16,347,1005,177
10,13,17,380,1238,188
10,13,18,261,617,144
10,13,19,325,1047,149
10,13,20,363,1279,169
10,13,21,286,990,132
10,13,22,283,813,143
10,13,23,282,930,138
10,13,24,232,782,124
10,13,25,243,1137,107
10,13,26,216,920,104
10,13,27,203,937,91
10,13,28,157,589,67
10,13,29,89,359,43
10,14,0,27,47,18
10,14,1,74,164,46
10,14,2,115,315,59
10,14,3,136,358,73
10,14,4,180,622,90
10,14,5,231,695,111
10,14,6,247,755,119
10,14,7,257,823,122
10,14,8,306,1010,146
10,14,9,332,952,164
10,14,10,418,1268,203
10,14,11,395,1187,191
10,14,12,409,1683,181
10,14,13,404,1324,182
10,14,14,387,1131,197
10,14,15,379,1067,197
10,14,16,384,1120,199
10,14,17,361,949,187
10,14,18,382,1378,181
10,14,19,350,1280,164
10,14,20,341,1045,173
10,14,21,386,1424,178
10,14,22,317,971,157
10,14,23,256,954,121
10,14,24,297,1029,142
10,14,25,293,935,135
10,14,26,231,959,105
10,14,27,249,1341,110
10,14,28,164,518,83
10,14,29,112,348,49
10,15,0,35,79,20
10,15,1,83,231,42
10,15,2,75,179,44
10,15,3,155,413,75
10,15,4,203,593,95
10,15,5,215,609,109
10,15,6,295,883,139
10,15,7,244,662,131
10,15,8,325,1003,149
10,15,9,386,1344,174
10,15,10,282,794,151
10,15,11,375,1277,180
10,15,12,381,1265,178
10,15,13,381,1295,184
10,15,14,444,1540,207
10,15,15,419,1449,189
10,15,16,427,1391,195
10,15,17,464,2520,205
10,15,18,374,1214,195
